tree cladeSize nAboveminActiveN nAboveminInactiveN meanActives stdActives meanInactives stdInactives
provided 49 5 6 0.5077655727629306 0.04129770878022723 0.693616051358693 0.08195005666367321
provided 50 5 6 0.5077655727629306 0.04129770878022723 0.693616051358693 0.08195005666367321
provided 51 5 6 0.5077655727629306 0.04129770878022723 0.693616051358693 0.08195005666367321
provided 52 5 5 0.5077655727629306 0.04129770878022723 0.72680080009197 0.03809998495630541
provided 53 5 5 0.5077655727629306 0.04129770878022723 0.72680080009197 0.03809998495630541
provided 54 4 5 0.49344368378129017 0.033260989433695515 0.72680080009197 0.03809998495630541
provided 55 4 5 0.49344368378129017 0.033260989433695515 0.72680080009197 0.03809998495630541
provided 56 4 5 0.49344368378129017 0.033260989433695515 0.72680080009197 0.03809998495630541
provided 57 4 5 0.49344368378129017 0.033260989433695515 0.72680080009197 0.03809998495630541
provided 58 4 5 0.49344368378129017 0.033260989433695515 0.72680080009197 0.03809998495630541
provided 59 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 60 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 61 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 62 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 63 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 64 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 65 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 66 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 67 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 68 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 69 4 4 0.49344368378129017 0.033260989433695515 0.714728106342069 0.03295089369340172
provided 70 4 3 0.49344368378129017 0.033260989433695515 0.7104658774896224 0.03708120118194627
provided 71 4 3 0.49344368378129017 0.033260989433695515 0.7104658774896224 0.03708120118194627
provided 72 4 3 0.49344368378129017 0.033260989433695515 0.7104658774896224 0.03708120118194627
provided 73 4 3 0.49344368378129017 0.033260989433695515 0.7104658774896224 0.03708120118194627
provided 74 4 2 0.49344368378129017 0.033260989433695515 0.7304573135510702 0.029386232733153994
provided 75 4 2 0.49344368378129017 0.033260989433695515 0.7304573135510702 0.029386232733153994
provided 76 4 2 0.49344368378129017 0.033260989433695515 0.7304573135510702 0.029386232733153994
provided 77 4 1 0.49344368378129017 0.033260989433695515 0.7010710808179162 0.0
provided 78 4 1 0.49344368378129017 0.033260989433695515 0.7010710808179162 0.0
provided 79 4 1 0.49344368378129017 0.033260989433695515 0.7010710808179162 0.0
provided 80 4 1 0.49344368378129017 0.033260989433695515 0.7010710808179162 0.0
provided 81 4 1 0.49344368378129017 0.033260989433695515 0.7010710808179162 0.0
provided 82 4 1 0.49344368378129017 0.033260989433695515 0.7010710808179162 0.0
provided 83 3 1 0.4808677791176575 0.029024892392153542 0.7010710808179162 0.0
provided 84 3 1 0.4808677791176575 0.029024892392153542 0.7010710808179162 0.0
provided 85 3 1 0.4808677791176575 0.029024892392153542 0.7010710808179162 0.0
provided 86 3 1 0.4808677791176575 0.029024892392153542 0.7010710808179162 0.0
provided 87 3 1 0.4808677791176575 0.029024892392153542 0.7010710808179162 0.0
provided 88 3 1 0.4808677791176575 0.029024892392153542 0.7010710808179162 0.0
provided 89 3 1 0.4808677791176575 0.029024892392153542 0.7010710808179162 0.0
provided 90 3 1 0.4808677791176575 0.029024892392153542 0.7010710808179162 0.0
provided 91 3 1 0.4808677791176575 0.029024892392153542 0.7010710808179162 0.0
provided 92 3 1 0.4808677791176575 0.029024892392153542 0.7010710808179162 0.0
provided 93 2 1 0.4700457944259596 0.03020464384100749 0.7010710808179162 0.0
provided 94 2 1 0.4700457944259596 0.03020464384100749 0.7010710808179162 0.0
provided 95 2 1 0.4700457944259596 0.03020464384100749 0.7010710808179162 0.0
provided 96 2 1 0.4700457944259596 0.03020464384100749 0.7010710808179162 0.0
provided 97 2 1 0.4700457944259596 0.03020464384100749 0.7010710808179162 0.0
provided 98 2 1 0.4700457944259596 0.03020464384100749 0.7010710808179162 0.0
provided 99 2 1 0.4700457944259596 0.03020464384100749 0.7010710808179162 0.0
