HMS LINCS Batch ID,HMS LINCS ID,Name,Alternative Names,LINCS ID,PubChem CID,ChEBI ID,ChEMBL ID,Molecular Mass,InChi,InChi Key,SMILES,Relevant Citations,Comments,Provider,Provider Batch ID,Molecular Weight,Purity,Purification Method,Chemical Synthesis Reference,Date Publicly Available,Most Recent Update
10123-999-2,10123,SGX523,,LSM-1123,24779724,,,359.10,"InChI=1S/C18H13N7S/c1-24-11-13(10-20-24)16-6-7-17-21-22-18(25(17)23-16)26-14-4-5-15-12(9-14)3-2-8-19-15/h2-11H,1H3",BCZUAADEACICHN-UHFFFAOYSA-N,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2,,,,,,,,,,2016-07-12
