HMS LINCS Batch ID,HMS LINCS ID,Name,Alternative Names,LINCS ID,PubChem CID,ChEBI ID,ChEMBL ID,Molecular Mass,InChi,InChi Key,SMILES,Relevant Citations,Comments,Provider,Provider Batch ID,Molecular Weight,Purity,Purification Method,Chemical Synthesis Reference,Date Publicly Available,Most Recent Update
10285-101-1,10285,PHA-767491,,LSM-6304,11715767,,,213.09,"InChI=1S/C12H11N3O/c16-12-9-7-11(8-1-4-13-5-2-8)15-10(9)3-6-14-12/h1-2,4-5,7,15H,3,6H2,(H,14,16)",DKXHSOUZPMHNIZ-UHFFFAOYSA-N,C1CNC(=O)C2=C1NC(=C2)C3=CC=NC=C3,,,Selleck Chemicals,,213.240000,,,,,2016-04-04
