Cell Line HMS LINCS ID,Cell Line Name,Time Point,Time Point Unit,Variable,PC1 Loading,PC2 Loading
50988,LOXIMVI,48,hr,p-S6(S235/236),-1.13700,0.97235
50988,LOXIMVI,48,hr,p-AMPK(T172),-0.34394,0.15956
50988,LOXIMVI,48,hr,p-JNK(T183/Y185),0.35269,-0.20453
50988,LOXIMVI,48,hr,Total c-Jun,0.93653,-0.48173
50988,LOXIMVI,48,hr,p-cJun(S63),-0.81107,0.31879
50988,LOXIMVI,48,hr,p-P38(T180/Y182),0.55760,-0.70329
50988,LOXIMVI,48,hr,p-HSP27(S82),0.20214,-0.39637
50988,LOXIMVI,48,hr,p-NFKB(S536),-0.12414,0.32225
50988,LOXIMVI,48,hr,Bim,-0.27225,0.23660
50988,LOXIMVI,48,hr,cPARP,0.03579,-0.12226
50988,LOXIMVI,48,hr,p-Histone H3(S10),3.33830,-1.13670
50988,LOXIMVI,48,hr,p27 Kip1,-0.37980,0.06956
50999,MMAC-SF,1,hr,pMEK(S217/221),4.16280,-2.59440
50999,MMAC-SF,1,hr,pERK(T202/Y204),9.37190,0.05218
50999,MMAC-SF,1,hr,p-p90RSK(S380),1.79680,-0.50825
50999,MMAC-SF,1,hr,p-p90RSK(T573),1.36650,-0.40260
50999,MMAC-SF,1,hr,p-AKT(T308),NaN,NaN
50999,MMAC-SF,1,hr,p-AKT(S473),0.80356,-0.61230
50999,MMAC-SF,1,hr,p-mTOR(S2448),1.15340,-0.47949
50999,MMAC-SF,1,hr,p-p70S6K(T421/S424),1.51450,-0.68034
50999,MMAC-SF,1,hr,p-p70S6K(T389),1.34210,-0.33989
50999,MMAC-SF,1,hr,p-S6(S235/236),2.13560,-0.30423
50999,MMAC-SF,1,hr,p-AMPK(T172),1.59160,-0.75389
50999,MMAC-SF,1,hr,p-JNK(T183/Y185),1.60870,-0.38820
50999,MMAC-SF,1,hr,Total c-Jun,2.02800,-0.26779
50999,MMAC-SF,1,hr,p-cJun(S63),1.38890,-0.50336
50999,MMAC-SF,1,hr,p-P38(T180/Y182),2.19250,-0.31116
50999,MMAC-SF,1,hr,p-HSP27(S82),1.24290,-0.21050
50999,MMAC-SF,1,hr,p-NFKB(S536),0.92609,-0.56968
50999,MMAC-SF,1,hr,Bim,1.44370,-0.88061
50999,MMAC-SF,1,hr,cPARP,1.17690,-0.40830
50999,MMAC-SF,1,hr,p-Histone H3(S10),1.14220,-0.52264
50999,MMAC-SF,1,hr,p27 Kip1,0.98792,-0.46810
50999,MMAC-SF,5,hr,pMEK(S217/221),2.07790,-1.98240
50999,MMAC-SF,5,hr,pERK(T202/Y204),7.14050,0.54047
50999,MMAC-SF,5,hr,p-p90RSK(S380),-0.78218,0.02250
50999,MMAC-SF,5,hr,p-p90RSK(T573),-1.04910,0.02695
50999,MMAC-SF,5,hr,p-AKT(T308),NaN,NaN
50999,MMAC-SF,5,hr,p-AKT(S473),-1.95610,0.00422
50999,MMAC-SF,5,hr,p-mTOR(S2448),-1.09970,-0.17807
50999,MMAC-SF,5,hr,p-p70S6K(T421/S424),-0.83414,-0.17097
50999,MMAC-SF,5,hr,p-p70S6K(T389),-0.88681,-0.14100
50999,MMAC-SF,5,hr,p-S6(S235/236),1.79610,0.34708
50999,MMAC-SF,5,hr,p-AMPK(T172),-1.44650,-0.15278
50999,MMAC-SF,5,hr,p-JNK(T183/Y185),-1.37220,0.11091
50999,MMAC-SF,5,hr,Total c-Jun,0.83701,0.18951
50999,MMAC-SF,5,hr,p-cJun(S63),-1.53820,-0.28003
50999,MMAC-SF,5,hr,p-P38(T180/Y182),-0.67267,0.13878
50999,MMAC-SF,5,hr,p-HSP27(S82),-1.57330,-0.09548
50999,MMAC-SF,5,hr,p-NFKB(S536),-0.68588,-0.15650
50999,MMAC-SF,5,hr,Bim,-2.45940,-0.04915
50999,MMAC-SF,5,hr,cPARP,-1.24420,-0.08587
50999,MMAC-SF,5,hr,p-Histone H3(S10),-1.12090,-0.11665
50999,MMAC-SF,5,hr,p27 Kip1,-1.01100,-0.33309
50999,MMAC-SF,10,hr,pMEK(S217/221),4.18770,-2.30410
50999,MMAC-SF,10,hr,pERK(T202/Y204),9.42510,0.15903
50999,MMAC-SF,10,hr,p-p90RSK(S380),1.45000,-0.43077
50999,MMAC-SF,10,hr,p-p90RSK(T573),0.81177,-0.87475
50999,MMAC-SF,10,hr,p-AKT(T308),NaN,NaN
50999,MMAC-SF,10,hr,p-AKT(S473),0.63469,-0.56465
50999,MMAC-SF,10,hr,p-mTOR(S2448),1.13760,-0.36454
50999,MMAC-SF,10,hr,p-p70S6K(T421/S424),1.30450,-0.53661
50999,MMAC-SF,10,hr,p-p70S6K(T389),1.16370,-0.22130
50999,MMAC-SF,10,hr,p-S6(S235/236),5.73150,0.32290
50999,MMAC-SF,10,hr,p-AMPK(T172),1.88310,-0.30100
50999,MMAC-SF,10,hr,p-JNK(T183/Y185),1.36490,-0.43868
50999,MMAC-SF,10,hr,Total c-Jun,3.47900,-0.24757
50999,MMAC-SF,10,hr,p-cJun(S63),1.25820,-0.61620
50999,MMAC-SF,10,hr,p-P38(T180/Y182),1.59850,0.06695
50999,MMAC-SF,10,hr,p-HSP27(S82),0.50225,-0.29830
50999,MMAC-SF,10,hr,p-NFKB(S536),1.88630,-0.31242
50999,MMAC-SF,10,hr,Bim,0.63646,-0.74968
50999,MMAC-SF,10,hr,cPARP,0.13707,-0.61833
50999,MMAC-SF,10,hr,p-Histone H3(S10),-0.19180,-0.40155
50999,MMAC-SF,10,hr,p27 Kip1,0.85002,-0.50126
50999,MMAC-SF,24,hr,pMEK(S217/221),1.90460,-1.35000
50999,MMAC-SF,24,hr,pERK(T202/Y204),4.96270,1.18870
50999,MMAC-SF,24,hr,p-p90RSK(S380),-0.59234,0.22698
50999,MMAC-SF,24,hr,p-p90RSK(T573),-0.35999,-0.09492
50999,MMAC-SF,24,hr,p-AKT(T308),NaN,NaN
50999,MMAC-SF,24,hr,p-AKT(S473),-2.66610,0.08923
50999,MMAC-SF,24,hr,p-mTOR(S2448),-1.29080,-0.01975
50999,MMAC-SF,24,hr,p-p70S6K(T421/S424),-0.64370,0.04641
50999,MMAC-SF,24,hr,p-p70S6K(T389),-1.15930,0.10684
50999,MMAC-SF,24,hr,p-S6(S235/236),5.79410,1.68960
50999,MMAC-SF,24,hr,p-AMPK(T172),-1.75070,0.15251
50999,MMAC-SF,24,hr,p-JNK(T183/Y185),-2.26180,0.20239
50999,MMAC-SF,24,hr,Total c-Jun,-0.75332,0.20352
50999,MMAC-SF,24,hr,p-cJun(S63),-2.88630,0.01569
50999,MMAC-SF,24,hr,p-P38(T180/Y182),-2.01300,0.08904
50999,MMAC-SF,24,hr,p-HSP27(S82),-2.65220,0.12816
50999,MMAC-SF,24,hr,p-NFKB(S536),-0.98649,-0.05127
50999,MMAC-SF,24,hr,Bim,-4.87780,-0.28308
50999,MMAC-SF,24,hr,cPARP,-3.04780,-0.63563
50999,MMAC-SF,24,hr,p-Histone H3(S10),5.18890,1.32950
50999,MMAC-SF,24,hr,p27 Kip1,-3.49340,-0.71038
50999,MMAC-SF,48,hr,pMEK(S217/221),4.31200,-2.24210
50999,MMAC-SF,48,hr,pERK(T202/Y204),8.74170,0.14485
50999,MMAC-SF,48,hr,p-p90RSK(S380),1.72350,-0.25914
50999,MMAC-SF,48,hr,p-p90RSK(T573),2.79590,-0.60188
50999,MMAC-SF,48,hr,p-AKT(T308),NaN,NaN
50999,MMAC-SF,48,hr,p-AKT(S473),0.47390,-0.37208
50999,MMAC-SF,48,hr,p-mTOR(S2448),1.25680,-0.11525
50999,MMAC-SF,48,hr,p-p70S6K(T421/S424),1.84290,-0.19256
50999,MMAC-SF,48,hr,p-p70S6K(T389),1.54490,0.03748
50999,MMAC-SF,48,hr,p-S6(S235/236),9.39020,1.17650
50999,MMAC-SF,48,hr,p-AMPK(T172),2.05770,-0.00732
50999,MMAC-SF,48,hr,p-JNK(T183/Y185),1.24350,0.03051
50999,MMAC-SF,48,hr,Total c-Jun,2.48330,-0.10738
50999,MMAC-SF,48,hr,p-cJun(S63),0.95263,-0.30750
50999,MMAC-SF,48,hr,p-P38(T180/Y182),0.90719,0.06669
50999,MMAC-SF,48,hr,p-HSP27(S82),0.23333,-0.22594
50999,MMAC-SF,48,hr,p-NFKB(S536),1.79410,-0.21413
50999,MMAC-SF,48,hr,Bim,0.07707,-0.33320
50999,MMAC-SF,48,hr,cPARP,-0.26600,-0.44925
50999,MMAC-SF,48,hr,p-Histone H3(S10),6.33040,0.53713
50999,MMAC-SF,48,hr,p27 Kip1,-0.09380,-0.39766
51006,MZ7-mel,1,hr,pMEK(S217/221),3.65630,-1.83970
51006,MZ7-mel,1,hr,pERK(T202/Y204),9.50630,1.06100
51006,MZ7-mel,1,hr,p-p90RSK(S380),0.55226,-0.27172
51006,MZ7-mel,1,hr,p-p90RSK(T573),-0.02634,-0.37894
51006,MZ7-mel,1,hr,p-AKT(T308),0.48766,-0.10199
51006,MZ7-mel,1,hr,p-AKT(S473),0.95400,-0.21893
51006,MZ7-mel,1,hr,p-mTOR(S2448),0.16146,-0.06509
51006,MZ7-mel,1,hr,p-p70S6K(T421/S424),0.55515,-0.00165
51006,MZ7-mel,1,hr,p-p70S6K(T389),0.85067,-0.08149
51006,MZ7-mel,1,hr,p-S6(S235/236),1.50360,-0.08786
51006,MZ7-mel,1,hr,p-AMPK(T172),-0.17616,-0.24275
51006,MZ7-mel,1,hr,p-JNK(T183/Y185),0.31439,-0.11376
51006,MZ7-mel,1,hr,Total c-Jun,0.70471,-0.03593
51006,MZ7-mel,1,hr,p-cJun(S63),0.23829,-0.09706
51006,MZ7-mel,1,hr,p-P38(T180/Y182),1.00370,-0.24282
51006,MZ7-mel,1,hr,p-HSP27(S82),0.19112,-0.19172
51006,MZ7-mel,1,hr,p-NFKB(S536),0.17757,-0.14723
51006,MZ7-mel,1,hr,Bim,-0.13511,-0.21885
51006,MZ7-mel,1,hr,cPARP,0.12279,-0.34958
51006,MZ7-mel,1,hr,p-Histone H3(S10),-0.35119,-0.43789
51006,MZ7-mel,1,hr,p27 Kip1,0.26359,-0.17733
51006,MZ7-mel,5,hr,pMEK(S217/221),2.78840,-2.26900
51006,MZ7-mel,5,hr,pERK(T202/Y204),8.81340,-0.32746
51006,MZ7-mel,5,hr,p-p90RSK(S380),-0.35252,-1.08360
51006,MZ7-mel,5,hr,p-p90RSK(T573),-0.90312,-0.78207
51006,MZ7-mel,5,hr,p-AKT(T308),-0.59428,-0.77035
51006,MZ7-mel,5,hr,p-AKT(S473),-0.73272,-1.11080
51006,MZ7-mel,5,hr,p-mTOR(S2448),-0.44300,-0.61417
51006,MZ7-mel,5,hr,p-p70S6K(T421/S424),-0.25690,-0.77446
51006,MZ7-mel,5,hr,p-p70S6K(T389),-0.31605,-0.97484
51006,MZ7-mel,5,hr,p-S6(S235/236),1.60980,-0.72053
51006,MZ7-mel,5,hr,p-AMPK(T172),-1.03540,-0.76726
51006,MZ7-mel,5,hr,p-JNK(T183/Y185),-0.85686,-1.12640
51006,MZ7-mel,5,hr,Total c-Jun,0.36162,-0.35812
51006,MZ7-mel,5,hr,p-cJun(S63),-0.80333,-0.96463
51006,MZ7-mel,5,hr,p-P38(T180/Y182),-0.06873,-1.24310
51006,MZ7-mel,5,hr,p-HSP27(S82),-0.70747,-0.71981
51006,MZ7-mel,5,hr,p-NFKB(S536),-0.36757,-0.64203
51006,MZ7-mel,5,hr,Bim,-1.54470,-1.36110
51006,MZ7-mel,5,hr,cPARP,-0.69979,-0.72304
51006,MZ7-mel,5,hr,p-Histone H3(S10),-1.16230,-0.64056
51006,MZ7-mel,5,hr,p27 Kip1,-0.65100,-0.65674
51006,MZ7-mel,10,hr,pMEK(S217/221),4.47360,-1.33890
51006,MZ7-mel,10,hr,pERK(T202/Y204),10.72900,0.27725
51006,MZ7-mel,10,hr,p-p90RSK(S380),0.92807,-0.10742
51006,MZ7-mel,10,hr,p-p90RSK(T573),0.05237,-0.14992
51006,MZ7-mel,10,hr,p-AKT(T308),-0.02746,-0.19614
51006,MZ7-mel,10,hr,p-AKT(S473),0.74008,-0.43971
51006,MZ7-mel,10,hr,p-mTOR(S2448),0.26138,-0.00725
51006,MZ7-mel,10,hr,p-p70S6K(T421/S424),0.72185,-0.04982
51006,MZ7-mel,10,hr,p-p70S6K(T389),0.70486,-0.04819
51006,MZ7-mel,10,hr,p-S6(S235/236),4.73880,0.44933
51006,MZ7-mel,10,hr,p-AMPK(T172),-0.35369,-0.45966
51006,MZ7-mel,10,hr,p-JNK(T183/Y185),0.84035,-0.07176
51006,MZ7-mel,10,hr,Total c-Jun,1.09420,0.30007
51006,MZ7-mel,10,hr,p-cJun(S63),0.36867,-0.06204
51006,MZ7-mel,10,hr,p-P38(T180/Y182),0.68211,-0.17834
51006,MZ7-mel,10,hr,p-HSP27(S82),0.25789,-0.12412
51006,MZ7-mel,10,hr,p-NFKB(S536),0.81368,-0.09150
51006,MZ7-mel,10,hr,Bim,-0.35817,-0.42368
51006,MZ7-mel,10,hr,cPARP,-0.15492,-0.18445
51006,MZ7-mel,10,hr,p-Histone H3(S10),-0.69427,-0.24236
51006,MZ7-mel,10,hr,p27 Kip1,-0.61789,-0.16830
51006,MZ7-mel,24,hr,pMEK(S217/221),3.62400,-1.44320
51006,MZ7-mel,24,hr,pERK(T202/Y204),8.57930,0.08201
51006,MZ7-mel,24,hr,p-p90RSK(S380),-0.22683,-0.65404
51006,MZ7-mel,24,hr,p-p90RSK(T573),0.87153,-0.01927
51006,MZ7-mel,24,hr,p-AKT(T308),-0.76247,-0.49435
51006,MZ7-mel,24,hr,p-AKT(S473),-0.46861,-0.51382
51006,MZ7-mel,24,hr,p-mTOR(S2448),-0.46399,-0.35294
51006,MZ7-mel,24,hr,p-p70S6K(T421/S424),0.46604,-0.28404
51006,MZ7-mel,24,hr,p-p70S6K(T389),0.03572,-0.93932
51006,MZ7-mel,24,hr,p-S6(S235/236),7.48310,0.34108
51006,MZ7-mel,24,hr,p-AMPK(T172),-0.84265,-0.38660
51006,MZ7-mel,24,hr,p-JNK(T183/Y185),-0.73746,-0.72310
51006,MZ7-mel,24,hr,Total c-Jun,0.35368,-0.13091
51006,MZ7-mel,24,hr,p-cJun(S63),-0.71774,-0.50704
51006,MZ7-mel,24,hr,p-P38(T180/Y182),0.55536,-0.58599
51006,MZ7-mel,24,hr,p-HSP27(S82),-0.75219,-0.46691
51006,MZ7-mel,24,hr,p-NFKB(S536),-0.30454,-0.41873
51006,MZ7-mel,24,hr,Bim,-2.69420,-0.86827
51006,MZ7-mel,24,hr,cPARP,-2.07020,-0.32862
51006,MZ7-mel,24,hr,p-Histone H3(S10),2.07310,0.67005
51006,MZ7-mel,24,hr,p27 Kip1,-3.44280,-0.48346
51006,MZ7-mel,48,hr,pMEK(S217/221),4.13770,-0.93482
51006,MZ7-mel,48,hr,pERK(T202/Y204),6.76800,-0.09975
51006,MZ7-mel,48,hr,p-p90RSK(S380),0.10522,0.25677
51006,MZ7-mel,48,hr,p-p90RSK(T573),2.39150,0.04559
51006,MZ7-mel,48,hr,p-AKT(T308),-1.05770,0.10060
51006,MZ7-mel,48,hr,p-AKT(S473),-0.28062,0.11150
51006,MZ7-mel,48,hr,p-mTOR(S2448),-0.92420,0.20604
51006,MZ7-mel,48,hr,p-p70S6K(T421/S424),0.65320,0.15205
51006,MZ7-mel,48,hr,p-p70S6K(T389),-0.92399,-0.05149
51006,MZ7-mel,48,hr,p-S6(S235/236),5.14400,-0.37396
51006,MZ7-mel,48,hr,p-AMPK(T172),-0.16716,0.49452
51006,MZ7-mel,48,hr,p-JNK(T183/Y185),-0.36577,0.38501
51006,MZ7-mel,48,hr,Total c-Jun,-0.13245,0.31781
51006,MZ7-mel,48,hr,p-cJun(S63),-0.76090,0.22933
51006,MZ7-mel,48,hr,p-P38(T180/Y182),0.90168,0.37563
51006,MZ7-mel,48,hr,p-HSP27(S82),-0.60791,0.15160
51006,MZ7-mel,48,hr,p-NFKB(S536),-0.23740,0.10188
51006,MZ7-mel,48,hr,Bim,-3.54030,0.06996
51006,MZ7-mel,48,hr,cPARP,-2.37610,0.44509
51006,MZ7-mel,48,hr,p-Histone H3(S10),8.05000,-0.66270
51006,MZ7-mel,48,hr,p27 Kip1,-3.80790,0.37888
50475,RVH-421,1,hr,pMEK(S217/221),6.98480,-2.31590
50475,RVH-421,1,hr,pERK(T202/Y204),11.07000,1.99010
50475,RVH-421,1,hr,p-p90RSK(S380),0.62273,-0.16431
50475,RVH-421,1,hr,p-p90RSK(T573),0.71190,-0.44012
50475,RVH-421,1,hr,p-AKT(T308),0.67727,-0.37475
50475,RVH-421,1,hr,p-AKT(S473),0.50499,-0.32393
50475,RVH-421,1,hr,p-mTOR(S2448),0.89714,-0.41748
50475,RVH-421,1,hr,p-p70S6K(T421/S424),1.06860,0.02069
50475,RVH-421,1,hr,p-p70S6K(T389),1.05630,-0.38315
50475,RVH-421,1,hr,p-S6(S235/236),2.41430,-0.91381
50475,RVH-421,1,hr,p-AMPK(T172),2.73070,-1.21180
50475,RVH-421,1,hr,p-JNK(T183/Y185),NaN,NaN
50475,RVH-421,1,hr,Total c-Jun,-0.00488,0.67404
50475,RVH-421,1,hr,p-cJun(S63),-0.42525,0.02977
50475,RVH-421,1,hr,p-P38(T180/Y182),0.87451,0.75721
50475,RVH-421,1,hr,p-HSP27(S82),2.36660,-0.56521
50475,RVH-421,1,hr,p-NFKB(S536),2.48700,-1.08470
50475,RVH-421,1,hr,Bim,1.01960,-1.11040
50475,RVH-421,1,hr,cPARP,2.67800,-0.53621
50475,RVH-421,1,hr,p-Histone H3(S10),2.19800,-1.62730
50475,RVH-421,1,hr,p27 Kip1,2.45490,-1.11690
50475,RVH-421,5,hr,pMEK(S217/221),3.00250,-2.02300
50475,RVH-421,5,hr,pERK(T202/Y204),10.76400,-0.55973
50475,RVH-421,5,hr,p-p90RSK(S380),-1.39370,-0.60339
50475,RVH-421,5,hr,p-p90RSK(T573),-1.70410,-0.80056
50475,RVH-421,5,hr,p-AKT(T308),-1.02840,-0.60449
50475,RVH-421,5,hr,p-AKT(S473),-1.30540,-0.54099
50475,RVH-421,5,hr,p-mTOR(S2448),-1.55480,-0.86222
50475,RVH-421,5,hr,p-p70S6K(T421/S424),0.25861,-0.06213
50475,RVH-421,5,hr,p-p70S6K(T389),-1.49780,-0.87984
50475,RVH-421,5,hr,p-S6(S235/236),1.85750,-0.46610
50475,RVH-421,5,hr,p-AMPK(T172),-2.43460,-0.90404
50475,RVH-421,5,hr,p-JNK(T183/Y185),NaN,NaN
50475,RVH-421,5,hr,Total c-Jun,-0.20031,0.96880
50475,RVH-421,5,hr,p-cJun(S63),0.09333,0.13883
50475,RVH-421,5,hr,p-P38(T180/Y182),0.25850,0.66883
50475,RVH-421,5,hr,p-HSP27(S82),-2.10070,-1.10050
50475,RVH-421,5,hr,p-NFKB(S536),-2.44820,-1.80680
50475,RVH-421,5,hr,Bim,-1.93750,-1.47170
50475,RVH-421,5,hr,cPARP,-3.52540,-1.15470
50475,RVH-421,5,hr,p-Histone H3(S10),-3.28910,-1.52710
50475,RVH-421,5,hr,p27 Kip1,-2.18590,-0.88099
50475,RVH-421,10,hr,pMEK(S217/221),7.56990,-1.43780
50475,RVH-421,10,hr,pERK(T202/Y204),9.25760,0.99468
50475,RVH-421,10,hr,p-p90RSK(S380),1.39650,-0.46987
50475,RVH-421,10,hr,p-p90RSK(T573),1.50620,-0.54149
50475,RVH-421,10,hr,p-AKT(T308),1.04510,-0.51847
50475,RVH-421,10,hr,p-AKT(S473),1.26460,-0.50097
50475,RVH-421,10,hr,p-mTOR(S2448),1.76760,-0.68234
50475,RVH-421,10,hr,p-p70S6K(T421/S424),1.40800,0.05064
50475,RVH-421,10,hr,p-p70S6K(T389),1.77060,-0.77143
50475,RVH-421,10,hr,p-S6(S235/236),7.93520,-0.67412
50475,RVH-421,10,hr,p-AMPK(T172),3.22610,-0.59945
50475,RVH-421,10,hr,p-JNK(T183/Y185),NaN,NaN
50475,RVH-421,10,hr,Total c-Jun,-2.50660,1.53710
50475,RVH-421,10,hr,p-cJun(S63),-0.10238,0.09569
50475,RVH-421,10,hr,p-P38(T180/Y182),-0.23080,0.41844
50475,RVH-421,10,hr,p-HSP27(S82),2.23340,-0.55536
50475,RVH-421,10,hr,p-NFKB(S536),0.95507,-0.46298
50475,RVH-421,10,hr,Bim,1.27140,-1.19990
50475,RVH-421,10,hr,cPARP,0.96902,-0.94620
50475,RVH-421,10,hr,p-Histone H3(S10),0.32840,-0.76121
50475,RVH-421,10,hr,p27 Kip1,1.82250,-0.77954
50475,RVH-421,24,hr,pMEK(S217/221),3.15880,-2.18250
50475,RVH-421,24,hr,pERK(T202/Y204),7.88390,0.63578
50475,RVH-421,24,hr,p-p90RSK(S380),-1.48700,-0.60143
50475,RVH-421,24,hr,p-p90RSK(T573),-1.64620,-0.78839
50475,RVH-421,24,hr,p-AKT(T308),-0.60904,-0.37257
50475,RVH-421,24,hr,p-AKT(S473),-0.11125,-0.04547
50475,RVH-421,24,hr,p-mTOR(S2448),-1.03560,-0.81762
50475,RVH-421,24,hr,p-p70S6K(T421/S424),1.34320,0.17333
50475,RVH-421,24,hr,p-p70S6K(T389),-1.23870,-0.72439
50475,RVH-421,24,hr,p-S6(S235/236),4.35000,0.28838
50475,RVH-421,24,hr,p-AMPK(T172),-2.34250,-1.33550
50475,RVH-421,24,hr,p-JNK(T183/Y185),NaN,NaN
50475,RVH-421,24,hr,Total c-Jun,-5.50660,0.85027
50475,RVH-421,24,hr,p-cJun(S63),-0.52074,0.20948
50475,RVH-421,24,hr,p-P38(T180/Y182),-0.81514,1.05650
50475,RVH-421,24,hr,p-HSP27(S82),-2.11000,-1.01410
50475,RVH-421,24,hr,p-NFKB(S536),-3.03370,-1.27460
50475,RVH-421,24,hr,Bim,-2.11430,-1.30900
50475,RVH-421,24,hr,cPARP,-9.33010,-1.03280
50475,RVH-421,24,hr,p-Histone H3(S10),1.74570,0.00946
50475,RVH-421,24,hr,p27 Kip1,-3.81390,-1.51440
50475,RVH-421,48,hr,pMEK(S217/221),5.64600,-2.20290
50475,RVH-421,48,hr,pERK(T202/Y204),9.55160,-2.13990
50475,RVH-421,48,hr,p-p90RSK(S380),-0.91449,-0.32544
50475,RVH-421,48,hr,p-p90RSK(T573),-1.05990,-0.92889
50475,RVH-421,48,hr,p-AKT(T308),-0.92826,-0.34009
50475,RVH-421,48,hr,p-AKT(S473),0.52397,-0.34457
50475,RVH-421,48,hr,p-mTOR(S2448),-0.47362,-0.61351
50475,RVH-421,48,hr,p-p70S6K(T421/S424),1.09500,-0.03397
50475,RVH-421,48,hr,p-p70S6K(T389),-1.19580,-0.89246
50475,RVH-421,48,hr,p-S6(S235/236),2.99300,-1.48290
50475,RVH-421,48,hr,p-AMPK(T172),-0.08255,-1.23710
50475,RVH-421,48,hr,p-JNK(T183/Y185),NaN,NaN
50475,RVH-421,48,hr,Total c-Jun,-5.01050,-1.27470
50475,RVH-421,48,hr,p-cJun(S63),-1.32640,-0.33780
50475,RVH-421,48,hr,p-P38(T180/Y182),-0.14947,0.38812
50475,RVH-421,48,hr,p-HSP27(S82),-0.13054,-0.86678
50475,RVH-421,48,hr,p-NFKB(S536),-1.06170,-1.01370
50475,RVH-421,48,hr,Bim,-1.41630,-0.89979
50475,RVH-421,48,hr,cPARP,-7.05700,-0.83344
50475,RVH-421,48,hr,p-Histone H3(S10),3.63070,-0.07649
50475,RVH-421,48,hr,p27 Kip1,-2.77630,-1.08590
51101,SKMEL28,1,hr,pMEK(S217/221),4.28700,-3.02360
51101,SKMEL28,1,hr,pERK(T202/Y204),11.61700,-0.43095
51101,SKMEL28,1,hr,p-p90RSK(S380),1.55000,-0.32272
51101,SKMEL28,1,hr,p-p90RSK(T573),0.82911,0.06466
51101,SKMEL28,1,hr,p-AKT(T308),NaN,NaN
51101,SKMEL28,1,hr,p-AKT(S473),0.61962,-0.19004
51101,SKMEL28,1,hr,p-mTOR(S2448),0.87319,0.00901
51101,SKMEL28,1,hr,p-p70S6K(T421/S424),1.04900,-0.18794
51101,SKMEL28,1,hr,p-p70S6K(T389),0.76571,0.07659
51101,SKMEL28,1,hr,p-S6(S235/236),2.04760,-0.63674
51101,SKMEL28,1,hr,p-AMPK(T172),0.23552,0.49072
51101,SKMEL28,1,hr,p-JNK(T183/Y185),1.41030,-0.60949
51101,SKMEL28,1,hr,Total c-Jun,0.87775,-0.01561
51101,SKMEL28,1,hr,p-cJun(S63),0.87801,0.23404
51101,SKMEL28,1,hr,p-P38(T180/Y182),1.66280,-0.60296
51101,SKMEL28,1,hr,p-HSP27(S82),0.50815,0.77750
51101,SKMEL28,1,hr,p-NFKB(S536),0.61372,0.33498
51101,SKMEL28,1,hr,Bim,0.62998,0.20805
51101,SKMEL28,1,hr,cPARP,0.54425,0.18962
51101,SKMEL28,1,hr,p-Histone H3(S10),1.66550,-0.35407
51101,SKMEL28,1,hr,p27 Kip1,0.39222,0.39457
51101,SKMEL28,5,hr,pMEK(S217/221),3.43520,-2.98760
51101,SKMEL28,5,hr,pERK(T202/Y204),10.72100,1.31280
51101,SKMEL28,5,hr,p-p90RSK(S380),0.24433,0.96960
51101,SKMEL28,5,hr,p-p90RSK(T573),-1.32600,1.41600
51101,SKMEL28,5,hr,p-AKT(T308),NaN,NaN
51101,SKMEL28,5,hr,p-AKT(S473),-1.23880,0.44288
51101,SKMEL28,5,hr,p-mTOR(S2448),-0.59978,0.45124
51101,SKMEL28,5,hr,p-p70S6K(T421/S424),-0.37673,0.49649
51101,SKMEL28,5,hr,p-p70S6K(T389),-0.04117,0.25238
51101,SKMEL28,5,hr,p-S6(S235/236),2.05360,0.20856
51101,SKMEL28,5,hr,p-AMPK(T172),-1.59980,0.81396
51101,SKMEL28,5,hr,p-JNK(T183/Y185),-0.43861,0.31537
51101,SKMEL28,5,hr,Total c-Jun,0.41881,0.26760
51101,SKMEL28,5,hr,p-cJun(S63),-0.93843,0.67223
51101,SKMEL28,5,hr,p-P38(T180/Y182),-1.64340,1.19520
51101,SKMEL28,5,hr,p-HSP27(S82),-1.01040,0.71657
51101,SKMEL28,5,hr,p-NFKB(S536),-0.42089,0.74360
51101,SKMEL28,5,hr,Bim,-1.79160,0.65481
51101,SKMEL28,5,hr,cPARP,-0.84854,0.43649
51101,SKMEL28,5,hr,p-Histone H3(S10),-0.95132,0.29938
51101,SKMEL28,5,hr,p27 Kip1,-0.94415,0.51126
51101,SKMEL28,10,hr,pMEK(S217/221),5.73860,-3.04210
51101,SKMEL28,10,hr,pERK(T202/Y204),10.97700,0.61267
51101,SKMEL28,10,hr,p-p90RSK(S380),2.05210,0.23962
51101,SKMEL28,10,hr,p-p90RSK(T573),1.11590,0.49301
51101,SKMEL28,10,hr,p-AKT(T308),NaN,NaN
51101,SKMEL28,10,hr,p-AKT(S473),0.65185,-0.51154
51101,SKMEL28,10,hr,p-mTOR(S2448),0.99520,-0.06486
51101,SKMEL28,10,hr,p-p70S6K(T421/S424),1.03150,-0.26741
51101,SKMEL28,10,hr,p-p70S6K(T389),1.37810,0.06766
51101,SKMEL28,10,hr,p-S6(S235/236),5.20700,-0.01326
51101,SKMEL28,10,hr,p-AMPK(T172),1.34750,-0.49069
51101,SKMEL28,10,hr,p-JNK(T183/Y185),1.57490,-0.56841
51101,SKMEL28,10,hr,Total c-Jun,2.18140,-0.34421
51101,SKMEL28,10,hr,p-cJun(S63),0.81179,-0.20458
51101,SKMEL28,10,hr,p-P38(T180/Y182),0.44169,-0.28344
51101,SKMEL28,10,hr,p-HSP27(S82),0.78742,-0.02509
