HMS LINCS Batch ID,HMS LINCS ID,Name,Alternative Names,LINCS ID,PubChem CID,ChEBI ID,ChEMBL ID,Molecular Mass,InChi,InChi Key,SMILES,Relevant Citations,Comments,Provider,Provider Batch ID,Molecular Weight,Purity,Purification Method,Chemical Synthesis Reference,Date Publicly Available,Most Recent Update
10092-101-1,10092,JWE-035,,LSM-1092,57340671,,,525.25,"InChI=1S/C27H30F3N7O/c1-4-36-11-13-37(14-12-36)17-18-9-10-19(15-21(18)27(28,29)30)32-26-31-16-23-24(33-26)34(2)22-8-6-5-7-20(22)25(38)35(23)3/h5-10,15-16H,4,11-14,17H2,1-3H3,(H,31,32,33)",PXGLIUGVLBRUBV-UHFFFAOYSA-N,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC3=NC=C4C(=N3)N(C5=CC=CC=C5C(=O)N4C)C)C(F)(F)F,,,Nathanael Gray (DFCI),,525.570000,,,,,2016-04-04
