HMS LINCS Batch ID,HMS LINCS ID,Name,Alternative Names,LINCS ID,PubChem CID,ChEBI ID,ChEMBL ID,Molecular Mass,InChi,InChi Key,SMILES,Relevant Citations,Comments,Provider,Provider Batch ID,Molecular Weight,Purity,Purification Method,Chemical Synthesis Reference,Date Publicly Available,Most Recent Update
10002-101-1,10002,ALW-II-38-3,,LSM-1002,24880028,,,469.14,"InChI=1S/C23H18F3N5O3/c1-13-3-4-17(10-19(13)30-22(33)20-5-6-28-34-20)29-21(32)15-7-16(23(24,25)26)9-18(8-15)31-11-14(2)27-12-31/h3-12H,1-2H3,(H,29,32)(H,30,33)",IYUFHBXMTTXZBE-UHFFFAOYSA-N,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC(=O)C4=CC=NO4,,,Nathanael Gray (DFCI),ALW-II-38-3-1,469.420000,,,,,2016-04-04
