HMS LINCS Batch ID,HMS LINCS ID,Name,Alternative Names,LINCS ID,PubChem CID,ChEBI ID,ChEMBL ID,Molecular Mass,InChi,InChi Key,SMILES,Relevant Citations,Comments,Provider,Provider Batch ID,Molecular Weight,Purity,Purification Method,Chemical Synthesis Reference,Date Publicly Available,Most Recent Update
10340-101-1,10340,HG-9-91-01,,LSM-6343,78357808,,,567.30,"InChI=1S/C32H37N7O3/c1-22-7-6-8-23(2)31(22)36-32(40)39(27-14-13-26(41-4)19-28(27)42-5)30-20-29(33-21-34-30)35-24-9-11-25(12-10-24)38-17-15-37(3)16-18-38/h6-14,19-21H,15-18H2,1-5H3,(H,36,40)(H,33,34,35)",UYUHRKLITDJEHB-UHFFFAOYSA-N,COC1=CC=C(N(C(=O)NC2=C(C)C=CC=C2C)C2=CC(NC3=CC=C(C=C3)N3CCN(C)CC3)=NC=N2)C(OC)=C1,,,Nathanael Gray (DFCI),HG-9-91-01,567.680000,,,,,2018-03-30
